name,id,date,competition,venue,indoor,disciplineCode,disciplineNameUrlSlug,typeNameUrlSlug,discipline,country,category,race,place,mark,wind,notlegal,resultscore,remark,__typename
Cedric Dubler,14446988,16-Feb-13,"Adelaide Australian Jun. Combined Events Ch., Adelaide - Combined Events",Adelaide (AUS),FALSE,SPJ,shot-put-6kg,throws,Shot Put (6kg),AUS,F,CE,2,12.32,,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,3-Jun-13,"Oceania Championships, Papeete",Papeete (PYF),FALSE,PV,pole-vault,jumps,Pole Vault,PYF,D,F,1,4.5,,FALSE,859,,resultsByDateResults
Cedric Dubler,14446988,4-Jun-13,"Oceania Championships, Papeete",Papeete (PYF),FALSE,LJ,long-jump,jumps,Long Jump,PYF,D,F,1,7.24,3.4,TRUE,953,,resultsByDateResults
Cedric Dubler,14446988,5-Jun-13,"Oceania Championships, Papeete",Papeete (PYF),FALSE,HJ,high-jump,jumps,High Jump,PYF,D,F,1,2.06,,FALSE,967,,resultsByDateResults
Cedric Dubler,14446988,17-Nov-13,"Brisbane QA All Comers Meet, Brisbane - U20 Events",Brisbane (AUS),FALSE,110HJ,110m-hurdles-990cm,hurdles,110m Hurdles (99.0cm),AUS,F,F,1,14.14,0,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,17-Nov-13,"Brisbane QA All Comers Meet, Brisbane",Brisbane (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,F,1,7.52,0.7,FALSE,1034,,resultsByDateResults
Cedric Dubler,14446988,7-Feb-14,"Brisbane Glynis Nunn Shield, Brisbane - U20 Events",Brisbane (AUS),FALSE,DTJ,discus-throw-1750kg,throws,Discus Throw (1.750kg),AUS,F,F,4,41.72,,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,3-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,CE,1,11.2,0.5,FALSE,828,,resultsByDateResults
Cedric Dubler,14446988,3-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,CE,2,50.73,,FALSE,815,,resultsByDateResults
Cedric Dubler,14446988,3-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,CE,1,2.04,,FALSE,949,,resultsByDateResults
Cedric Dubler,14446988,3-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,CE,2,6.79,1,FALSE,877,,resultsByDateResults
Cedric Dubler,14446988,3-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,SPJ,shot-put-6kg,throws,Shot Put (6kg),AUS,F,CE,3,12.92,,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,4-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,1500,1500-metres,middle-long,1500 Metres,AUS,F,CE,6,05:22.3,,FALSE,160,,resultsByDateResults
Cedric Dubler,14446988,4-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,110HJ,110m-hurdles-990cm,hurdles,110m Hurdles (99.0cm),AUS,F,CE,1,15.01,-0.4,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,4-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,PV,pole-vault,jumps,Pole Vault,AUS,F,CE,2,4.5,,FALSE,859,,resultsByDateResults
Cedric Dubler,14446988,4-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,DTJ,discus-throw-1750kg,throws,Discus Throw (1.750kg),AUS,F,CE,1,43.62,,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,4-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne - Combined Events",Melbourne (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,F,CE,4,51.63,,FALSE,700,,resultsByDateResults
Cedric Dubler,14446988,4-Apr-14,"Melbourne Australian Jun. CE Ch., Melbourne",Melbourne (AUS),FALSE,DECJ,decathlon-u20,combined-events,Decathlon U20,AUS,F,F,1,7261,,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,31-May-14,"Brisbane Commonwealth Games Qualifying, Brisbane",Brisbane (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F2,1,11.38,-2,FALSE,789,,resultsByDateResults
Cedric Dubler,14446988,31-May-14,"Brisbane Commonwealth Games Qualifying, Brisbane",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,F,3,2,,FALSE,914,,resultsByDateResults
Cedric Dubler,14446988,31-May-14,"Brisbane Commonwealth Games Qualifying, Brisbane",Brisbane (AUS),FALSE,DT,discus-throw,throws,Discus Throw,AUS,F,F,3,43.26,,FALSE,754,,resultsByDateResults
Cedric Dubler,14446988,31-May-14,"Brisbane Commonwealth Games Qualifying, Brisbane",Brisbane (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,1,54.64,,FALSE,742,,resultsByDateResults
Cedric Dubler,14446988,24-Jun-14,"Rarotonga Oceania Junior Championships, Rarotonga",Rarotonga (COK),FALSE,100,100-metres,sprints,100 Metres,COK,F,H4,2,11.06,,FALSE,869,,resultsByDateResults
Cedric Dubler,14446988,24-Jun-14,"Rarotonga Oceania Junior Championships, Rarotonga",Rarotonga (COK),FALSE,100,100-metres,sprints,100 Metres,COK,F,SF1,2,10.98,4.6,TRUE,865,,resultsByDateResults
Cedric Dubler,14446988,24-Jun-14,"Rarotonga Oceania Junior Championships, Rarotonga",Rarotonga (COK),FALSE,400,400-metres,sprints,400 Metres,COK,F,H2,3,51,,FALSE,800,,resultsByDateResults
Cedric Dubler,14446988,25-Jun-14,"Rarotonga Oceania Junior Championships, Rarotonga",Rarotonga (COK),FALSE,HJ,high-jump,jumps,High Jump,COK,F,F,1,2.09,,FALSE,993,,resultsByDateResults
Cedric Dubler,14446988,5-Jul-14,"Burnaby Trevor Craven Memorial, Burnaby - U20 Events",Burnaby (CAN),FALSE,110HJ,110m-hurdles-990cm,hurdles,110m Hurdles (99.0cm),CAN,F,F,2,14.13,0,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,6-Jul-14,"Burnaby Trevor Craven Memorial, Burnaby - U20 Events",Burnaby (CAN),FALSE,PV,pole-vault,jumps,Pole Vault,CAN,F,F,1,4.7,,FALSE,913,,resultsByDateResults
Cedric Dubler,14446988,10-Jul-14,"Burnaby Harry Jerome International Track Classic, Burnaby",Burnaby (CAN),FALSE,HJ,high-jump,jumps,High Jump,CAN,D,F,6,2.05,,FALSE,958,,resultsByDateResults
Cedric Dubler,14446988,22-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,100,100-metres,sprints,100 Metres,USA,C,CE1,1,10.8,0.6,FALSE,946,,resultsByDateResults
Cedric Dubler,14446988,22-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,400,400-metres,sprints,400 Metres,USA,C,CE3,1,48.75,,FALSE,934,,resultsByDateResults
Cedric Dubler,14446988,22-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,HJ,high-jump,jumps,High Jump,USA,C,CE2,2,2.09,,FALSE,993,,resultsByDateResults
Cedric Dubler,14446988,22-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,LJ,long-jump,jumps,Long Jump,USA,C,CE1,1,7.74,1.2,FALSE,1081,,resultsByDateResults
Cedric Dubler,14446988,22-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,SPJ,shot-put-6kg,throws,Shot Put (6kg),USA,C,CE2,8,13.02,,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,23-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,1500,1500-metres,middle-long,1500 Metres,USA,C,CE2,4,04:39.8,,FALSE,449,,resultsByDateResults
Cedric Dubler,14446988,23-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,110HJ,110m-hurdles-990cm,hurdles,110m Hurdles (99.0cm),USA,C,CE5,2,14.08,-0.5,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,23-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,PV,pole-vault,jumps,Pole Vault,USA,C,CE2,3,4.8,,FALSE,940,,resultsByDateResults
Cedric Dubler,14446988,23-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,DTJ,discus-throw-1750kg,throws,Discus Throw (1.750kg),USA,C,CE1,12,38.25,,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,23-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR - Combined Events","Hayward Field, Eugene, OR (USA)",FALSE,JT,javelin-throw,throws,Javelin Throw,USA,C,CE2,6,53.63,,FALSE,728,,resultsByDateResults
Cedric Dubler,14446988,23-Jul-14,"Eugene IAAF World Junior Championships, Hayward Field, Eugene, OR","Hayward Field, Eugene, OR (USA)",FALSE,DECJ,decathlon-u20,combined-events,Decathlon U20,USA,C,F,2,8094,,FALSE,0,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,CE2,1,10.89,2.8,TRUE,903,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,CE,1,51.28,,FALSE,784,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,CE,1,2.05,,FALSE,958,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,CE,1,7.03,1.3,FALSE,928,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,SP,shot-put,throws,Shot Put,AUS,F,CE,8,11.73,,FALSE,630,,resultsByDateResults
Cedric Dubler,14446988,11-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,1500,1500-metres,middle-long,1500 Metres,AUS,F,CE,5,05:27.4,,FALSE,135,,resultsByDateResults
Cedric Dubler,14446988,11-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,110H,110-metres-hurdles,hurdles,110 Metres Hurdles,AUS,F,CE,1,14.81,1.2,FALSE,925,,resultsByDateResults
Cedric Dubler,14446988,11-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,PV,pole-vault,jumps,Pole Vault,AUS,F,CE,1,4.6,,FALSE,886,,resultsByDateResults
Cedric Dubler,14446988,11-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,DT,discus-throw,throws,Discus Throw,AUS,F,CE,2,40.43,,FALSE,702,,resultsByDateResults
Cedric Dubler,14446988,11-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,F,CE,3,47.12,,FALSE,636,,resultsByDateResults
Cedric Dubler,14446988,11-Jan-15,"Brisbane Queensland Combined Events Ch., Brisbane",Brisbane (AUS),FALSE,DEC,decathlon,combined-events,Decathlon,AUS,F,F,1,7197,,FALSE,1003,,resultsByDateResults
Cedric Dubler,14446988,14-Feb-15,"Perth Jandakot City Track Classic, Perth",Perth (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F1,5,22.19,3,TRUE,881,,resultsByDateResults
Cedric Dubler,14446988,14-Feb-15,"Perth Jandakot City Track Classic, Perth",Perth (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,F,7,7.38,2.6,TRUE,989,,resultsByDateResults
Cedric Dubler,14446988,14-Feb-15,"Perth Jandakot City Track Classic, Perth",Perth (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,F,F,4,47.43,,FALSE,640,,resultsByDateResults
Cedric Dubler,14446988,9-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,CE,1,10.96,-0.1,FALSE,898,,resultsByDateResults
Cedric Dubler,14446988,9-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,CE,1,49.01,,FALSE,918,,resultsByDateResults
Cedric Dubler,14446988,9-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,F,CE,1,2.12,,FALSE,1019,,resultsByDateResults
Cedric Dubler,14446988,9-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,CE,1,7.37,0.4,FALSE,1001,,resultsByDateResults
Cedric Dubler,14446988,9-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,SP,shot-put,throws,Shot Put,AUS,F,CE,2,12.3,,FALSE,664,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,1500,1500-metres,middle-long,1500 Metres,AUS,F,CE,1,04:57.3,,FALSE,313,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,110H,110-metres-hurdles,hurdles,110 Metres Hurdles,AUS,F,CE,1,14.56,0,FALSE,967,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,PV,pole-vault,jumps,Pole Vault,AUS,F,CE,1,4.8,,FALSE,940,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,DT,discus-throw,throws,Discus Throw,AUS,F,CE,2,38.31,,FALSE,664,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane - Combined Events",Brisbane (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,F,CE,1,54.32,,FALSE,737,,resultsByDateResults
Cedric Dubler,14446988,10-Jan-16,"Brisbane Queensland Combined Events Ch., Brisbane",Brisbane (AUS),FALSE,DEC,decathlon,combined-events,Decathlon,AUS,F,F,1,7785,,FALSE,1093,,resultsByDateResults
Cedric Dubler,14446988,27-Feb-16,"Brisbane Queensland Ch., Brisbane",Brisbane (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,F,1,7.71,1.9,FALSE,1075,,resultsByDateResults
Cedric Dubler,14446988,28-Feb-16,"Brisbane Queensland Ch., Brisbane",Brisbane (AUS),FALSE,110H,110-metres-hurdles,hurdles,110 Metres Hurdles,AUS,F,F,1,14.37,-0.6,FALSE,1003,,resultsByDateResults
Cedric Dubler,14446988,28-Feb-16,"Brisbane Queensland Ch., Brisbane",Brisbane (AUS),FALSE,PV,pole-vault,jumps,Pole Vault,AUS,F,F,1,4.8,,FALSE,940,,resultsByDateResults
Cedric Dubler,14446988,28-Feb-16,"Brisbane Queensland Ch., Brisbane",Brisbane (AUS),FALSE,DT,discus-throw,throws,Discus Throw,AUS,F,F,6,39.79,,FALSE,691,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,B,CE1,1,10.71,1.3,FALSE,974,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,B,CE1,1,48.47,,FALSE,951,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,HJ,high-jump,jumps,High Jump,AUS,B,CE,1,2.15,,FALSE,1046,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,LJ,long-jump,jumps,Long Jump,AUS,B,CE,1,7.72,0.7,FALSE,1077,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,SP,shot-put,throws,Shot Put,AUS,B,CE,9,11.93,,FALSE,642,,resultsByDateResults
Cedric Dubler,14446988,1-Apr-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,1500,1500-metres,middle-long,1500 Metres,AUS,B,CE,8,04:55.7,,FALSE,324,,resultsByDateResults
Cedric Dubler,14446988,1-Apr-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,110H,110-metres-hurdles,hurdles,110 Metres Hurdles,AUS,B,CE2,1,14.25,0.7,FALSE,1021,,resultsByDateResults
Cedric Dubler,14446988,1-Apr-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,PV,pole-vault,jumps,Pole Vault,AUS,B,CE,1,4.9,,FALSE,967,,resultsByDateResults
Cedric Dubler,14446988,1-Apr-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,DT,discus-throw,throws,Discus Throw,AUS,B,CE,4,42.81,,FALSE,746,,resultsByDateResults
Cedric Dubler,14446988,1-Apr-16,"Sydney Australian Ch., SOPAC, Sydney - Combined Events","SOPAC, Sydney (AUS)",FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,B,CE,5,53.29,,FALSE,723,,resultsByDateResults
Cedric Dubler,14446988,1-Apr-16,"Sydney Australian Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,DEC,decathlon,combined-events,Decathlon,AUS,B,F,1,8114,,FALSE,1144,,resultsByDateResults
Cedric Dubler,14446988,17-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,100,100-metres,sprints,100 Metres,BRA,OW,CE3,4,10.86,-0.8,FALSE,932,,resultsByDateResults
Cedric Dubler,14446988,17-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,400,400-metres,sprints,400 Metres,BRA,OW,CE4,4,48.18,,FALSE,969,,resultsByDateResults
Cedric Dubler,14446988,17-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,HJ,high-jump,jumps,High Jump,BRA,OW,CE1,3,2.13,,FALSE,1028,,resultsByDateResults
Cedric Dubler,14446988,17-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,LJ,long-jump,jumps,Long Jump,BRA,OW,CE1,8,7.47,0,FALSE,1023,,resultsByDateResults
Cedric Dubler,14446988,17-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,SP,shot-put,throws,Shot Put,BRA,OW,CE2,15,11.49,,FALSE,616,,resultsByDateResults
Cedric Dubler,14446988,18-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,1500,1500-metres,middle-long,1500 Metres,BRA,OW,CE1,2,04:32.1,,FALSE,518,,resultsByDateResults
Cedric Dubler,14446988,18-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,110H,110-metres-hurdles,hurdles,110 Metres Hurdles,BRA,OW,CE3,2,14.3,0.7,FALSE,1013,,resultsByDateResults
Cedric Dubler,14446988,18-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,PV,pole-vault,jumps,Pole Vault,BRA,OW,CE2,1,4.9,,FALSE,967,,resultsByDateResults
Cedric Dubler,14446988,18-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,DT,discus-throw,throws,Discus Throw,BRA,OW,CE2,11,38.89,,FALSE,674,,resultsByDateResults
Cedric Dubler,14446988,18-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro - Combined Events","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,JT,javelin-throw,throws,Javelin Throw,BRA,OW,CE2,13,51.82,,FALSE,702,,resultsByDateResults
Cedric Dubler,14446988,18-Aug-16,"Rio de Janeiro Olympic Games, Estádio Olímpico, Rio de Janeiro","Estádio Olímpico, Rio de Janeiro (BRA)",FALSE,DEC,decathlon,combined-events,Decathlon,BRA,OW,F,14,8024,,FALSE,1130,,resultsByDateResults
Cedric Dubler,14446988,25-Feb-17,"Brisbane Queensland Ch., Brisbane",Brisbane (AUS),FALSE,PV,pole-vault,jumps,Pole Vault,AUS,F,F,1,5,,FALSE,994,,resultsByDateResults
Cedric Dubler,14446988,25-Feb-17,"Brisbane Queensland Ch., Brisbane",Brisbane (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,F,F,3,7.55,0.2,FALSE,1040,,resultsByDateResults
Cedric Dubler,14446988,26-Feb-17,"Brisbane Queensland Ch., Brisbane",Brisbane (AUS),FALSE,110H,110-metres-hurdles,hurdles,110 Metres Hurdles,AUS,F,F,2,14.13,-1.7,FALSE,1053,,resultsByDateResults
Cedric Dubler,14446988,30-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,B,CE1,2,10.93,1.2,FALSE,907,,resultsByDateResults
Cedric Dubler,14446988,30-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,B,CE2,3,49.56,,FALSE,884,,resultsByDateResults
Cedric Dubler,14446988,30-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,HJ,high-jump,jumps,High Jump,AUS,B,CE,1,2.04,,FALSE,949,,resultsByDateResults
Cedric Dubler,14446988,30-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,LJ,long-jump,jumps,Long Jump,AUS,B,CE,1,7.25,-0.4,FALSE,978,,resultsByDateResults
Cedric Dubler,14446988,30-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,SP,shot-put,throws,Shot Put,AUS,B,CE,8,11.14,,FALSE,595,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,1500,1500-metres,middle-long,1500 Metres,AUS,B,CE,9,04:48.5,,FALSE,378,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,110H,110-metres-hurdles,hurdles,110 Metres Hurdles,AUS,B,CE2,1,14.53,0,FALSE,972,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,PV,pole-vault,jumps,Pole Vault,AUS,B,CE,1,5.1,,FALSE,1021,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,DT,discus-throw,throws,Discus Throw,AUS,B,CE,4,40.43,,FALSE,702,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-17,"Sydney Australian Ch., Sydney - Combined Events",Sydney (AUS),FALSE,JT,javelin-throw,throws,Javelin Throw,AUS,B,CE,2,54.18,,FALSE,735,,resultsByDateResults
Cedric Dubler,14446988,31-Mar-17,"Sydney Australian Ch., Sydney",Sydney (AUS),FALSE,DEC,decathlon,combined-events,Decathlon,AUS,B,F,1,7779,,FALSE,1092,,resultsByDateResults
Cedric Dubler,14446988,11-Aug-17,"London IAAF World Championships in Athletics, Olympic Stadium, London - Combined Events","Olympic Stadium, London (GBR)",FALSE,100,100-metres,sprints,100 Metres,GBR,OW,CE2,4,11.06,-0.8,FALSE,873,,resultsByDateResults
